purchase_id,customer_id,product_id,purchase_date,quantity
PUR02589,CUST0718,PROD0194,2024-07-11 05:16:34.158693,1
PUR02590,CUST0490,PROD0032,2024-05-03 05:16:34.158693,3
PUR02591,CUST0494,PROD0106,2024-07-07 05:16:34.158693,2
PUR02592,CUST0314,PROD0144,2023-12-26 05:16:34.158693,2
PUR02593,CUST0606,PROD0001,2024-06-18 05:16:34.158693,1
PUR02594,CUST0375,PROD0072,2024-10-28 05:16:34.158693,3
PUR02595,CUST0639,PROD0176,2024-06-25 05:16:34.158693,3
PUR02596,CUST0937,PROD0050,2024-04-18 05:16:34.158693,3
PUR02597,CUST0025,PROD0141,2023-12-11 05:16:34.158693,2
PUR02598,CUST0334,PROD0015,2024-04-08 05:16:34.158693,1
PUR02599,CUST0355,PROD0053,2023-11-29 05:16:34.158693,4
PUR02600,CUST0116,PROD0172,2024-11-04 05:16:34.158693,3
PUR02601,CUST0048,PROD0008,2024-01-04 05:16:34.158693,3
PUR02602,CUST0738,PROD0074,2023-11-18 05:16:34.158693,4
PUR02603,CUST0778,PROD0046,2024-04-30 05:16:34.158693,1
PUR02604,CUST0099,PROD0069,2024-10-03 05:16:34.158693,3
PUR02605,CUST0459,PROD0114,2024-01-01 05:16:34.158693,1
PUR02606,CUST0523,PROD0147,2024-10-18 05:16:34.158693,3
PUR02607,CUST0597,PROD0166,2024-01-30 05:16:34.158693,5
PUR02608,CUST0405,PROD0123,2024-03-10 05:16:34.158693,3
PUR02609,CUST0214,PROD0139,2024-07-28 05:16:34.158693,5
PUR02610,CUST0685,PROD0117,2024-02-04 05:16:34.158693,1
PUR02611,CUST0903,PROD0043,2024-08-15 05:16:34.158693,3
PUR02612,CUST0503,PROD0020,2024-01-27 05:16:34.158693,2
PUR02613,CUST0721,PROD0148,2024-04-24 05:16:34.158693,2
PUR02614,CUST0448,PROD0021,2024-08-19 05:16:34.158693,4
PUR02615,CUST0894,PROD0082,2024-06-12 05:16:34.158693,2
PUR02616,CUST0576,PROD0057,2024-06-30 05:16:34.158693,5
PUR02617,CUST0258,PROD0178,2024-03-04 05:16:34.158693,2
PUR02618,CUST0844,PROD0074,2024-06-01 05:16:34.158693,2
PUR02619,CUST0121,PROD0098,2024-09-24 05:16:34.158693,2
PUR02620,CUST0810,PROD0154,2024-02-09 05:16:34.158693,3
PUR02621,CUST0978,PROD0158,2024-02-10 05:16:34.158693,4
PUR02622,CUST0054,PROD0110,2024-09-29 05:16:34.158693,1
PUR02623,CUST0331,PROD0115,2024-10-08 05:16:34.158693,4
PUR02624,CUST0784,PROD0159,2024-06-15 05:16:34.158693,5
PUR02625,CUST0241,PROD0042,2024-05-27 05:16:34.158693,3
PUR02626,CUST0755,PROD0068,2023-11-21 05:16:34.158693,3
PUR02627,CUST0530,PROD0189,2024-09-16 05:16:34.158693,2
PUR02628,CUST0483,PROD0189,2024-02-16 05:16:34.158693,2
PUR02629,CUST0187,PROD0070,2024-06-24 05:16:34.158693,5
PUR02630,CUST0858,PROD0078,2024-09-05 05:16:34.158693,3
PUR02631,CUST0656,PROD0196,2024-06-13 05:16:34.158693,1
PUR02632,CUST0262,PROD0090,2024-05-24 05:16:34.158693,4
PUR02633,CUST0953,PROD0111,2023-11-09 05:16:34.158693,3
PUR02634,CUST0364,PROD0112,2024-11-01 05:16:34.158693,1
PUR02635,CUST0491,PROD0103,2024-02-24 05:16:34.158693,1
PUR02636,CUST0431,PROD0145,2024-02-20 05:16:34.158693,4
PUR02637,CUST0239,PROD0019,2024-03-28 05:16:34.158693,1
PUR02638,CUST0304,PROD0179,2024-11-01 05:16:34.158693,5
PUR02639,CUST0298,PROD0070,2023-12-09 05:16:34.158693,1
PUR02640,CUST0076,PROD0063,2024-08-28 05:16:34.158693,5
PUR02641,CUST0700,PROD0075,2023-12-29 05:16:34.158693,1
PUR02642,CUST0333,PROD0158,2024-08-07 05:16:34.158693,2
PUR02643,CUST0900,PROD0153,2024-02-10 05:16:34.158693,1
PUR02644,CUST0999,PROD0104,2024-05-12 05:16:34.158693,5
PUR02645,CUST0758,PROD0075,2024-04-21 05:16:34.158693,1
PUR02646,CUST0642,PROD0128,2024-02-15 05:16:34.158693,1
PUR02647,CUST0474,PROD0199,2024-06-28 05:16:34.158693,1
PUR02648,CUST0827,PROD0154,2024-01-04 05:16:34.158693,5
PUR02649,CUST0923,PROD0056,2024-03-20 05:16:34.158693,1
PUR02650,CUST0283,PROD0022,2024-10-15 05:16:34.158693,4
PUR02651,CUST0591,PROD0089,2024-07-14 05:16:34.158693,4
PUR02652,CUST0072,PROD0019,2024-08-03 05:16:34.158693,5
PUR02653,CUST0263,PROD0159,2024-09-29 05:16:34.158693,2
PUR02654,CUST0703,PROD0026,2024-04-15 05:16:34.158693,4
PUR02655,CUST0879,PROD0170,2024-09-07 05:16:34.158693,3
PUR02656,CUST0887,PROD0169,2024-05-23 05:16:34.158693,4
PUR02657,CUST0942,PROD0023,2024-09-14 05:16:34.158693,3
PUR02658,CUST0575,PROD0047,2024-05-25 05:16:34.158693,5
PUR02659,CUST1000,PROD0013,2024-09-02 05:16:34.158693,2
PUR02660,CUST0892,PROD0066,2024-01-04 05:16:34.158693,3
PUR02661,CUST0012,PROD0194,2024-05-03 05:16:34.158693,3
PUR02662,CUST0141,PROD0144,2024-05-05 05:16:34.158693,4
PUR02663,CUST0766,PROD0073,2024-06-28 05:16:34.158693,3
PUR02664,CUST0555,PROD0156,2024-09-18 05:16:34.158693,5
PUR02665,CUST0017,PROD0077,2024-02-03 05:16:34.158693,5
PUR02666,CUST0063,PROD0163,2024-10-16 05:16:34.158693,5
PUR02667,CUST0253,PROD0169,2024-11-02 05:16:34.158693,4
PUR02668,CUST0465,PROD0031,2024-04-07 05:16:34.158693,2
PUR02669,CUST0376,PROD0085,2024-09-16 05:16:34.158693,4
PUR02670,CUST0804,PROD0160,2024-09-04 05:16:34.158693,5
PUR02671,CUST0981,PROD0182,2023-12-20 05:16:34.158693,4
PUR02672,CUST0520,PROD0200,2024-10-16 05:16:34.158693,5
PUR02673,CUST0837,PROD0059,2024-01-14 05:16:34.158693,1
PUR02674,CUST0090,PROD0041,2024-04-15 05:16:34.158693,1
PUR02675,CUST0720,PROD0112,2024-01-06 05:16:34.158693,3
PUR02676,CUST0804,PROD0194,2024-03-08 05:16:34.158693,2
PUR02677,CUST0796,PROD0096,2024-04-11 05:16:34.158693,1
PUR02678,CUST0630,PROD0182,2024-01-05 05:16:34.158693,5
PUR02679,CUST0861,PROD0168,2024-02-08 05:16:34.158693,4
PUR02680,CUST0175,PROD0122,2024-05-16 05:16:34.158693,4
PUR02681,CUST0076,PROD0156,2024-10-27 05:16:34.158693,3
PUR02682,CUST0613,PROD0165,2024-01-18 05:16:34.158693,4
PUR02683,CUST0926,PROD0105,2024-07-25 05:16:34.158693,1
PUR02684,CUST0663,PROD0193,2024-05-23 05:16:34.158693,4
PUR02685,CUST0400,PROD0074,2024-06-08 05:16:34.158693,1
PUR02686,CUST0782,PROD0183,2024-09-07 05:16:34.158693,1
PUR02687,CUST0970,PROD0132,2024-01-16 05:16:34.158693,2
PUR02688,CUST0071,PROD0099,2024-08-27 05:16:34.158693,3
PUR02689,CUST0180,PROD0126,2024-05-21 05:16:34.158693,5
PUR02690,CUST0124,PROD0138,2024-06-10 05:16:34.158693,1
PUR02691,CUST0381,PROD0175,2024-02-10 05:16:34.158693,3
PUR02692,CUST0293,PROD0075,2024-07-13 05:16:34.158693,5
PUR02693,CUST0797,PROD0014,2024-09-27 05:16:34.158693,4
PUR02694,CUST0195,PROD0038,2024-08-08 05:16:34.158693,3
PUR02695,CUST0911,PROD0140,2024-10-27 05:16:34.158693,3
PUR02696,CUST0228,PROD0045,2024-10-02 05:16:34.158693,3
PUR02697,CUST0431,PROD0145,2024-02-03 05:16:34.158693,4
PUR02698,CUST0942,PROD0163,2024-08-17 05:16:34.158693,4
PUR02699,CUST0436,PROD0194,2024-01-31 05:16:34.158693,3
PUR02700,CUST0787,PROD0075,2024-07-14 05:16:34.158693,2
PUR02701,CUST0461,PROD0169,2024-04-02 05:16:34.158693,1
PUR02702,CUST0618,PROD0195,2024-01-17 05:16:34.158693,4
PUR02703,CUST0021,PROD0029,2024-02-10 05:16:34.158693,2
PUR02704,CUST0064,PROD0018,2024-04-16 05:16:34.158693,4
PUR02705,CUST0165,PROD0020,2024-06-24 05:16:34.158693,3
PUR02706,CUST0027,PROD0014,2024-09-19 05:16:34.158693,2
PUR02707,CUST0311,PROD0162,2023-12-04 05:16:34.158693,5
PUR02708,CUST0285,PROD0177,2024-05-08 05:16:34.158693,1
PUR02709,CUST0660,PROD0054,2023-11-11 05:16:34.158693,1
PUR02710,CUST0281,PROD0031,2024-07-12 05:16:34.158693,4
PUR02711,CUST0838,PROD0058,2024-01-15 05:16:34.158693,1
PUR02712,CUST0831,PROD0104,2024-02-14 05:16:34.158693,5
PUR02713,CUST0164,PROD0170,2024-05-21 05:16:34.158693,2
PUR02714,CUST0898,PROD0186,2024-08-20 05:16:34.158693,2
PUR02715,CUST0918,PROD0128,2024-07-22 05:16:34.158693,3
PUR02716,CUST0224,PROD0158,2024-10-06 05:16:34.158693,2
PUR02717,CUST0784,PROD0025,2024-07-17 05:16:34.158693,4
PUR02718,CUST0146,PROD0191,2024-06-03 05:16:34.158693,5
PUR02719,CUST0965,PROD0019,2024-10-22 05:16:34.158693,3
PUR02720,CUST0950,PROD0200,2024-07-15 05:16:34.158693,4
PUR02721,CUST0868,PROD0136,2024-06-06 05:16:34.158693,4
PUR02722,CUST0030,PROD0003,2024-11-04 05:16:34.158693,4
PUR02723,CUST0045,PROD0195,2024-06-21 05:16:34.158693,1
PUR02724,CUST0787,PROD0086,2024-07-14 05:16:34.158693,4
PUR02725,CUST0471,PROD0145,2024-01-31 05:16:34.158693,1
PUR02726,CUST0034,PROD0142,2023-12-19 05:16:34.158693,2
PUR02727,CUST0653,PROD0009,2024-08-22 05:16:34.158693,1
PUR02728,CUST0427,PROD0190,2023-11-22 05:16:34.158693,4
PUR02729,CUST0830,PROD0094,2024-02-27 05:16:34.158693,5
PUR02730,CUST0886,PROD0149,2024-04-04 05:16:34.158693,5
PUR02731,CUST0221,PROD0165,2023-11-23 05:16:34.158693,2
PUR02732,CUST0868,PROD0139,2024-03-26 05:16:34.158693,4
PUR02733,CUST0534,PROD0020,2024-03-01 05:16:34.158693,1
PUR02734,CUST0692,PROD0035,2024-08-08 05:16:34.158693,5
PUR02735,CUST0948,PROD0053,2024-04-02 05:16:34.158693,3
PUR02736,CUST0367,PROD0175,2024-02-01 05:16:34.158693,4
PUR02737,CUST0932,PROD0110,2024-06-28 05:16:34.158693,4
PUR02738,CUST0841,PROD0180,2024-08-22 05:16:34.158693,3
PUR02739,CUST0743,PROD0136,2024-07-17 05:16:34.158693,5
PUR02740,CUST0915,PROD0004,2024-08-14 05:16:34.158693,3
PUR02741,CUST0550,PROD0155,2024-07-25 05:16:34.158693,2
PUR02742,CUST0582,PROD0172,2024-01-03 05:16:34.158693,1
PUR02743,CUST0116,PROD0168,2024-08-26 05:16:34.158693,1
PUR02744,CUST0239,PROD0102,2024-01-04 05:16:34.158693,5
PUR02745,CUST0335,PROD0047,2024-03-23 05:16:34.158693,3
PUR02746,CUST0441,PROD0094,2024-08-11 05:16:34.158693,4
PUR02747,CUST0148,PROD0172,2024-05-12 05:16:34.158693,4
PUR02748,CUST0009,PROD0048,2024-08-10 05:16:34.158693,4
PUR02749,CUST0288,PROD0091,2023-11-28 05:16:34.158693,2
PUR02750,CUST0388,PROD0180,2024-06-19 05:16:34.158693,2
PUR02751,CUST0050,PROD0084,2024-08-12 05:16:34.158693,4
PUR02752,CUST0850,PROD0068,2024-02-26 05:16:34.158693,5
PUR02753,CUST0517,PROD0139,2024-06-11 05:16:34.158693,2
PUR02754,CUST0916,PROD0125,2023-12-29 05:16:34.158693,2
PUR02755,CUST0855,PROD0073,2024-10-06 05:16:34.158693,1
PUR02756,CUST0638,PROD0004,2024-03-12 05:16:34.158693,1
PUR02757,CUST0587,PROD0076,2024-04-07 05:16:34.158693,5
PUR02758,CUST0677,PROD0073,2023-11-23 05:16:34.158693,2
PUR02759,CUST0278,PROD0077,2024-06-24 05:16:34.158693,2
PUR02760,CUST0954,PROD0048,2024-03-20 05:16:34.158693,3
PUR02761,CUST0836,PROD0154,2024-05-03 05:16:34.158693,5
PUR02762,CUST0989,PROD0102,2023-12-21 05:16:34.158693,5
PUR02763,CUST0300,PROD0106,2024-06-18 05:16:34.158693,3
PUR02764,CUST0802,PROD0077,2024-01-06 05:16:34.158693,3
PUR02765,CUST0589,PROD0039,2024-03-07 05:16:34.158693,1
PUR02766,CUST0810,PROD0058,2024-02-22 05:16:34.158693,5
PUR02767,CUST0649,PROD0019,2024-09-03 05:16:34.158693,5
PUR02768,CUST0618,PROD0088,2024-10-24 05:16:34.158693,3
PUR02769,CUST0607,PROD0113,2024-05-04 05:16:34.158693,4
PUR02770,CUST0135,PROD0077,2024-11-04 05:16:34.158693,4
PUR02771,CUST0580,PROD0077,2024-09-14 05:16:34.158693,1
PUR02772,CUST0147,PROD0186,2024-09-25 05:16:34.158693,4
PUR02773,CUST0490,PROD0028,2024-06-13 05:16:34.158693,4
PUR02774,CUST0478,PROD0066,2024-01-30 05:16:34.158693,4
PUR02775,CUST0159,PROD0010,2024-09-17 05:16:34.158693,2
PUR02776,CUST0384,PROD0126,2024-01-17 05:16:34.158693,1
PUR02777,CUST0163,PROD0058,2024-02-20 05:16:34.158693,3
PUR02778,CUST0441,PROD0142,2024-02-20 05:16:34.158693,4
PUR02779,CUST0853,PROD0125,2023-12-07 05:16:34.158693,2
PUR02780,CUST0189,PROD0112,2024-08-24 05:16:34.158693,4
PUR02781,CUST0415,PROD0084,2024-05-04 05:16:34.158693,2
PUR02782,CUST0339,PROD0143,2024-08-05 05:16:34.158693,1
PUR02783,CUST0607,PROD0096,2024-03-29 05:16:34.158693,4
PUR02784,CUST0181,PROD0033,2024-09-07 05:16:34.158693,2
PUR02785,CUST0288,PROD0145,2024-08-08 05:16:34.158693,5
PUR02786,CUST0834,PROD0152,2024-02-01 05:16:34.158693,5
PUR02787,CUST0187,PROD0158,2024-04-20 05:16:34.158693,2
PUR02788,CUST0884,PROD0190,2024-11-01 05:16:34.158693,4
PUR02789,CUST0138,PROD0141,2024-04-04 05:16:34.158693,4
PUR02790,CUST0130,PROD0190,2024-04-03 05:16:34.158693,1
PUR02791,CUST0194,PROD0047,2024-08-26 05:16:34.158693,1
PUR02792,CUST0316,PROD0112,2024-03-22 05:16:34.158693,3
PUR02793,CUST0984,PROD0144,2024-07-27 05:16:34.158693,1
PUR02794,CUST0785,PROD0194,2024-10-19 05:16:34.158693,4
PUR02795,CUST0864,PROD0043,2023-12-25 05:16:34.158693,3
PUR02796,CUST0144,PROD0008,2024-01-15 05:16:34.158693,1
PUR02797,CUST0016,PROD0003,2024-06-04 05:16:34.158693,2
PUR02798,CUST0302,PROD0125,2023-12-07 05:16:34.158693,5
PUR02799,CUST0423,PROD0012,2024-03-27 05:16:34.158693,1
PUR02800,CUST0245,PROD0084,2024-10-07 05:16:34.158693,1
PUR02801,CUST0927,PROD0016,2024-01-10 05:16:34.158693,2
PUR02802,CUST0107,PROD0078,2024-10-31 05:16:34.158693,4
PUR02803,CUST0088,PROD0059,2024-01-13 05:16:34.158693,2
PUR02804,CUST0129,PROD0177,2024-03-13 05:16:34.158693,1
PUR02805,CUST0907,PROD0063,2024-01-20 05:16:34.158693,4
PUR02806,CUST0887,PROD0190,2024-11-05 05:16:34.158693,3
PUR02807,CUST0341,PROD0049,2024-04-19 05:16:34.158693,1
PUR02808,CUST0004,PROD0051,2024-03-12 05:16:34.158693,2
PUR02809,CUST0327,PROD0033,2024-10-18 05:16:34.158693,3
PUR02810,CUST0410,PROD0030,2024-05-26 05:16:34.158693,5
PUR02811,CUST0879,PROD0187,2024-07-14 05:16:34.158693,3
PUR02812,CUST0306,PROD0076,2024-01-18 05:16:34.158693,2
PUR02813,CUST0908,PROD0015,2024-08-28 05:16:34.158693,3
PUR02814,CUST0607,PROD0082,2024-09-25 05:16:34.158693,2
PUR02815,CUST0721,PROD0092,2024-03-23 05:16:34.158693,1
PUR02816,CUST0225,PROD0023,2024-09-23 05:16:34.158693,4
PUR02817,CUST0971,PROD0094,2024-06-06 05:16:34.158693,5
PUR02818,CUST0348,PROD0045,2024-05-17 05:16:34.158693,4
PUR02819,CUST0992,PROD0062,2024-06-25 05:16:34.158693,4
PUR02820,CUST0321,PROD0199,2023-12-15 05:16:34.158693,4
PUR02821,CUST0559,PROD0015,2024-09-26 05:16:34.158693,2
PUR02822,CUST0988,PROD0046,2023-12-24 05:16:34.158693,2
PUR02823,CUST0181,PROD0064,2024-05-31 05:16:34.158693,5
PUR02824,CUST0618,PROD0174,2024-07-27 05:16:34.158693,2
PUR02825,CUST0711,PROD0184,2024-03-28 05:16:34.158693,2
PUR02826,CUST0386,PROD0172,2024-10-27 05:16:34.158693,2
PUR02827,CUST0618,PROD0075,2024-05-13 05:16:34.158693,2
PUR02828,CUST0792,PROD0157,2024-06-26 05:16:34.158693,1
PUR02829,CUST0772,PROD0190,2024-07-13 05:16:34.158693,5
PUR02830,CUST0108,PROD0052,2024-04-22 05:16:34.158693,2
PUR02831,CUST0531,PROD0182,2024-08-30 05:16:34.158693,5
PUR02832,CUST0410,PROD0088,2023-11-08 05:16:34.158693,3
PUR02833,CUST0971,PROD0057,2023-12-24 05:16:34.158693,1
PUR02834,CUST0296,PROD0083,2024-06-28 05:16:34.158693,2
PUR02835,CUST0818,PROD0066,2024-09-27 05:16:34.158693,1
PUR02836,CUST0171,PROD0150,2024-10-12 05:16:34.158693,1
PUR02837,CUST0331,PROD0020,2024-10-29 05:16:34.158693,3
PUR02838,CUST0493,PROD0033,2024-05-08 05:16:34.158693,5
PUR02839,CUST0195,PROD0072,2023-12-09 05:16:34.158693,1
PUR02840,CUST0012,PROD0025,2024-08-06 05:16:34.158693,4
PUR02841,CUST0195,PROD0046,2024-05-28 05:16:34.158693,3
PUR02842,CUST0490,PROD0073,2024-02-26 05:16:34.158693,4
PUR02843,CUST0795,PROD0098,2024-06-13 05:16:34.158693,3
PUR02844,CUST0881,PROD0057,2024-02-23 05:16:34.158693,4
PUR02845,CUST0182,PROD0087,2024-07-17 05:16:34.158693,4
PUR02846,CUST0962,PROD0133,2024-03-23 05:16:34.158693,1
PUR02847,CUST0817,PROD0055,2024-04-20 05:16:34.158693,1
PUR02848,CUST0656,PROD0061,2024-03-31 05:16:34.158693,3
PUR02849,CUST0898,PROD0089,2024-04-27 05:16:34.158693,5
PUR02850,CUST0316,PROD0008,2024-08-13 05:16:34.158693,1
PUR02851,CUST0694,PROD0016,2024-08-28 05:16:34.158693,1
PUR02852,CUST0030,PROD0176,2024-01-12 05:16:34.158693,2
PUR02853,CUST0596,PROD0116,2024-08-22 05:16:34.158693,1
PUR02854,CUST0678,PROD0061,2024-07-12 05:16:34.158693,5
PUR02855,CUST0796,PROD0015,2024-04-30 05:16:34.158693,2
PUR02856,CUST0793,PROD0193,2024-10-21 05:16:34.158693,4
PUR02857,CUST0096,PROD0150,2023-12-01 05:16:34.158693,4
PUR02858,CUST0381,PROD0131,2023-11-30 05:16:34.158693,2
PUR02859,CUST0778,PROD0102,2023-12-27 05:16:34.158693,2
PUR02860,CUST0444,PROD0054,2024-09-22 05:16:34.158693,2
PUR02861,CUST0298,PROD0014,2024-06-29 05:16:34.158693,3
PUR02862,CUST0808,PROD0036,2023-11-15 05:16:34.158693,5
PUR02863,CUST0737,PROD0105,2024-01-09 05:16:34.158693,5
PUR02864,CUST0845,PROD0082,2024-01-26 05:16:34.158693,4
PUR02865,CUST0361,PROD0067,2024-06-19 05:16:34.158693,4
PUR02866,CUST0374,PROD0010,2024-06-27 05:16:34.158693,4
PUR02867,CUST0554,PROD0049,2023-11-07 05:16:34.158693,1
PUR02868,CUST0303,PROD0111,2024-06-13 05:16:34.158693,4
PUR02869,CUST0421,PROD0065,2024-02-18 05:16:34.158693,2
PUR02870,CUST0246,PROD0057,2024-10-24 05:16:34.158693,4
PUR02871,CUST0720,PROD0027,2024-01-13 05:16:34.158693,2
PUR02872,CUST0237,PROD0113,2024-10-04 05:16:34.158693,3
PUR02873,CUST0534,PROD0133,2024-04-09 05:16:34.158693,1
PUR02874,CUST0185,PROD0071,2024-01-27 05:16:34.158693,1
PUR02875,CUST0468,PROD0083,2024-03-26 05:16:34.158693,5
PUR02876,CUST0754,PROD0057,2023-12-24 05:16:34.158693,3
PUR02877,CUST0363,PROD0120,2024-10-07 05:16:34.158693,2
PUR02878,CUST0283,PROD0093,2024-05-09 05:16:34.158693,3
PUR02879,CUST0553,PROD0015,2024-03-14 05:16:34.158693,1
PUR02880,CUST0336,PROD0111,2023-12-19 05:16:34.158693,2
PUR02881,CUST0162,PROD0101,2024-05-15 05:16:34.158693,3
PUR02882,CUST0160,PROD0119,2024-10-12 05:16:34.158693,1
PUR02883,CUST0474,PROD0076,2024-10-04 05:16:34.158693,2
PUR02884,CUST0601,PROD0158,2024-01-30 05:16:34.158693,2
PUR02885,CUST0322,PROD0020,2023-12-03 05:16:34.158693,1
PUR02886,CUST0012,PROD0165,2024-05-27 05:16:34.158693,2
PUR02887,CUST0424,PROD0131,2024-09-22 05:16:34.158693,1
PUR02888,CUST0073,PROD0073,2024-04-11 05:16:34.158693,4
PUR02889,CUST0588,PROD0122,2024-10-30 05:16:34.158693,4
PUR02890,CUST0858,PROD0041,2024-03-05 05:16:34.158693,2
PUR02891,CUST0201,PROD0167,2024-06-13 05:16:34.158693,2
PUR02892,CUST0522,PROD0154,2024-10-07 05:16:34.158693,1
PUR02893,CUST0864,PROD0130,2023-12-23 05:16:34.158693,2
PUR02894,CUST0505,PROD0023,2024-11-01 05:16:34.158693,5
PUR02895,CUST0738,PROD0023,2023-12-25 05:16:34.158693,4
PUR02896,CUST0688,PROD0144,2023-11-07 05:16:34.158693,2
PUR02897,CUST0788,PROD0009,2024-02-24 05:16:34.158693,2
PUR02898,CUST0039,PROD0013,2024-07-08 05:16:34.158693,3
PUR02899,CUST0060,PROD0156,2023-12-16 05:16:34.158693,2
PUR02900,CUST0578,PROD0155,2024-01-13 05:16:34.158693,5
PUR02901,CUST0321,PROD0051,2024-09-05 05:16:34.158693,4
PUR02902,CUST0435,PROD0064,2024-03-01 05:16:34.158693,3
PUR02903,CUST0636,PROD0052,2024-07-29 05:16:34.158693,1
PUR02904,CUST0676,PROD0038,2024-10-20 05:16:34.158693,1
PUR02905,CUST0408,PROD0100,2024-06-21 05:16:34.158693,4
PUR02906,CUST0923,PROD0193,2023-11-11 05:16:34.158693,1
PUR02907,CUST0386,PROD0146,2023-11-11 05:16:34.158693,5
PUR02908,CUST0671,PROD0191,2024-10-28 05:16:34.158693,2
PUR02909,CUST0569,PROD0051,2024-04-30 05:16:34.158693,4
PUR02910,CUST0078,PROD0137,2024-01-07 05:16:34.158693,3
PUR02911,CUST0194,PROD0141,2024-06-10 05:16:34.158693,2
PUR02912,CUST0285,PROD0168,2024-10-27 05:16:34.158693,1
PUR02913,CUST0527,PROD0055,2024-01-13 05:16:34.158693,1
PUR02914,CUST0524,PROD0109,2024-07-08 05:16:34.158693,3
PUR02915,CUST0613,PROD0171,2023-12-13 05:16:34.158693,5
PUR02916,CUST0156,PROD0044,2024-03-03 05:16:34.158693,3
PUR02917,CUST0340,PROD0110,2024-05-21 05:16:34.158693,4
PUR02918,CUST0125,PROD0196,2023-12-22 05:16:34.158693,3
PUR02919,CUST0871,PROD0161,2023-12-29 05:16:34.158693,1
PUR02920,CUST0280,PROD0152,2023-12-29 05:16:34.158693,5
PUR02921,CUST0917,PROD0164,2024-04-15 05:16:34.158693,5
PUR02922,CUST0906,PROD0128,2024-05-13 05:16:34.158693,3
PUR02923,CUST0622,PROD0105,2024-04-08 05:16:34.158693,4
PUR02924,CUST0846,PROD0010,2024-01-16 05:16:34.158693,1
PUR02925,CUST0869,PROD0100,2024-05-20 05:16:34.158693,2
PUR02926,CUST0658,PROD0148,2024-01-14 05:16:34.158693,5
PUR02927,CUST0728,PROD0109,2024-09-30 05:16:34.158693,3
PUR02928,CUST0910,PROD0108,2024-10-18 05:16:34.158693,4
PUR02929,CUST0674,PROD0140,2024-01-19 05:16:34.158693,4
PUR02930,CUST0128,PROD0190,2023-12-12 05:16:34.158693,1
PUR02931,CUST0314,PROD0146,2024-08-04 05:16:34.158693,5
PUR02932,CUST0332,PROD0094,2024-08-21 05:16:34.158693,1
PUR02933,CUST0150,PROD0063,2023-11-11 05:16:34.158693,2
PUR02934,CUST0454,PROD0084,2024-09-14 05:16:34.158693,2
PUR02935,CUST0036,PROD0025,2024-10-04 05:16:34.158693,2
PUR02936,CUST0685,PROD0012,2024-01-30 05:16:34.158693,4
PUR02937,CUST0420,PROD0149,2024-06-19 05:16:34.158693,5
PUR02938,CUST0022,PROD0025,2024-05-04 05:16:34.158693,1
PUR02939,CUST0206,PROD0011,2024-02-24 05:16:34.158693,1
PUR02940,CUST0639,PROD0064,2024-09-23 05:16:34.158693,2
PUR02941,CUST0848,PROD0126,2024-01-23 05:16:34.158693,5
PUR02942,CUST0957,PROD0050,2024-06-04 05:16:34.158693,5
PUR02943,CUST0356,PROD0190,2024-09-17 05:16:34.158693,3
PUR02944,CUST0440,PROD0089,2024-10-23 05:16:34.158693,5
PUR02945,CUST0729,PROD0099,2024-06-20 05:16:34.158693,5
PUR02946,CUST0096,PROD0116,2024-02-26 05:16:34.158693,1
PUR02947,CUST0929,PROD0096,2023-12-21 05:16:34.158693,5
PUR02948,CUST0941,PROD0177,2023-12-28 05:16:34.158693,5
PUR02949,CUST0164,PROD0014,2024-01-17 05:16:34.158693,1
PUR02950,CUST0148,PROD0001,2024-01-09 05:16:34.158693,5
PUR02951,CUST0530,PROD0025,2024-09-03 05:16:34.158693,1
PUR02952,CUST0294,PROD0187,2024-05-21 05:16:34.158693,3
PUR02953,CUST0195,PROD0072,2024-05-04 05:16:34.158693,4
PUR02954,CUST0663,PROD0069,2024-06-13 05:16:34.158693,1
PUR02955,CUST0480,PROD0133,2024-04-16 05:16:34.158693,1
PUR02956,CUST0877,PROD0105,2024-01-17 05:16:34.158693,5
PUR02957,CUST0123,PROD0147,2024-03-12 05:16:34.158693,1
PUR02958,CUST0400,PROD0023,2024-03-27 05:16:34.158693,2
PUR02959,CUST0699,PROD0009,2024-10-02 05:16:34.158693,2
PUR02960,CUST0965,PROD0118,2023-12-20 05:16:34.158693,3
PUR02961,CUST0452,PROD0094,2024-03-13 05:16:34.158693,1
PUR02962,CUST0661,PROD0178,2024-08-16 05:16:34.158693,5
PUR02963,CUST0104,PROD0144,2024-09-09 05:16:34.158693,5
PUR02964,CUST0755,PROD0033,2024-09-09 05:16:34.158693,4
PUR02965,CUST0462,PROD0130,2024-09-13 05:16:34.158693,3
PUR02966,CUST0743,PROD0014,2024-03-31 05:16:34.158693,5
PUR02967,CUST0991,PROD0001,2024-10-25 05:16:34.158693,4
PUR02968,CUST0718,PROD0090,2023-11-20 05:16:34.158693,5
PUR02969,CUST0710,PROD0186,2024-10-09 05:16:34.158693,4
PUR02970,CUST0396,PROD0089,2024-04-09 05:16:34.158693,2
PUR02971,CUST0912,PROD0144,2024-02-20 05:16:34.158693,2
PUR02972,CUST0337,PROD0090,2024-07-29 05:16:34.158693,5
PUR02973,CUST0599,PROD0175,2024-09-12 05:16:34.158693,3
PUR02974,CUST0142,PROD0172,2024-07-24 05:16:34.158693,1
PUR02975,CUST0317,PROD0014,2024-02-11 05:16:34.158693,3
PUR02976,CUST0711,PROD0152,2024-05-25 05:16:34.158693,3
